tweet_id,posted_on,user_id,retweeted_status,quoted_status,in_reply_to,urls,is_truncated
808709220514177028,2016-12-13 16:24:37,21686067,808703066434367488,,,,False
833748683120222212,2017-02-20 18:42:31,24570249,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
855870545690099713,2017-04-22 19:46:54,736676509742571520,855831208177152000,,,,False
886911190642720769,2017-07-17 11:31:20,392611108,886895385465069568,,,,False
894155492821303297,2017-08-06 11:17:36,778346411620302849,894151685823713281,,,"['http://bit.ly/2fjqkXh', 'https://t.co/K80hbtvcGb']",False
806915443369934848,2016-12-08 17:36:48,780454681,806615049720786944,,,,False
855976307368349696,2017-04-23 02:47:09,1583642803,855814562209255426,,,,False
800836234100822016,2016-11-21 23:00:11,14751359,800736820711407616,,,,False
830026788176789504,2017-02-10 12:13:02,210667042,,,,"['https://t.co/AQmdiuvdFu', 'http://buff.ly/2kSXLBc']",False
860325007330770944,2017-05-05 02:47:20,28279637,,,,"['https://t.co/JfSWDuK1Wu', 'https://www.bostonglobe.com/metro/2017/05/04/possible-cheating-uncovered-popular-harvard-computer-class/4Wu2EfzWMEwXveBuuo9qFJ/story.html?s_campaign=bdc:globewell:trending&s_campaign=bdc:globewell:trending']",False
866468304206036992,2017-05-22 01:38:36,2365497828,,,,"['https://t.co/cvCmVsBKZB', 'https://www.bostonglobe.com/news/science/2017/04/26/scientists-keep-increasing-projections-sea-level-increase/3Wq26jlUzMxHgvj6ImmGvL/amp.html']",False
876251172675387392,2017-06-18 01:32:14,2365497828,,,,"['https://t.co/cvCmVsBKZB', 'https://www.bostonglobe.com/news/science/2017/04/26/scientists-keep-increasing-projections-sea-level-increase/3Wq26jlUzMxHgvj6ImmGvL/amp.html']",False
833505300627980288,2017-02-20 02:35:24,1084204250,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833551660790185984,2017-02-20 05:39:37,704489350407454720,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
876375232168198144,2017-06-18 09:45:12,857567120955248640,876327868795678725,,,"['https://t.co/KJjsRZolRD', 'https://www.bostonglobe.com/business/2017/06/16/convergence-science-and-engineering-seen-key-new-therapies/LUyMfjcVqhwhZWnqqyhKSM/story.html']",False
833625256782856192,2017-02-20 10:32:03,1591856442,833478041837981696,,,,False
833548394484334592,2017-02-20 05:26:38,539573373,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
806658069577035776,2016-12-08 00:34:05,14807375,806615049720786944,,,,False
833456413447946241,2017-02-19 23:21:08,1398415801,833436488998195202,,,,False
831274438343655425,2017-02-13 22:50:45,318571244,831272507399364609,,,,False
833476621134856193,2017-02-20 00:41:26,19435213,833464195656003584,,,,False
833499386139246593,2017-02-20 02:11:53,2584581271,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
833548502462496769,2017-02-20 05:27:04,37092287,833430726435545089,,,"['https://t.co/6m8Xcfv1u9', 'http://bos.gl/At82rju']",False
855861587726434305,2017-04-22 19:11:18,148908323,855831208177152000,,,,False
833440234222256129,2017-02-19 22:16:51,1685929327,833401749654351874,,,"['http://bos.gl/Jt2C2li', 'https://t.co/tM2BKlWVsb']",False
